,CID,smiles_repr,selfies_repr,h_acc,h_don,C,H,O,N,S,Cl,F,B,Br,Na,P,As,Cd,I,Ca,Pt,Hg,Co,Rh,Se,Ni,Fe,Si,Li,Be,Mn
866,3266,CCC(=O)OC1CCC2C1(CCC3C2CCC4=C3C=CC(=C4)O)C,[C][C][C][=Branch1][C][=O][O][C][C][C][C][C][Ring1][Branch1][Branch2][Ring1][=Branch1][C][C][C][C][Ring1][=Branch1][C][C][C][=C][Ring1][=Branch1][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C],1,3,21,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,3267,CCCCC(=O)OC1CCC2C1(CCC3C2CCC4=C3C=CC(=C4)O)C,[C][C][C][C][C][=Branch1][C][=O][O][C][C][C][C][C][Ring1][Branch1][Branch2][Ring1][=Branch1][C][C][C][C][Ring1][=Branch1][C][C][C][=C][Ring1][=Branch1][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C],1,3,23,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868,3268,CC12CCC3C(C1CCC2OP(=O)(O)O)CCC4=C3C=CC(=C4)OC(=O)N(CCCl)CCCl,[C][C][C][C][C][C][Branch2][Ring1][C][C][Ring1][=Branch1][C][C][C][Ring1][=Branch2][O][P][=Branch1][C][=O][Branch1][C][O][O][C][C][C][=C][Ring1][#C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][=Branch1][C][=O][N][Branch1][Ring2][C][C][Cl][C][C][Cl],2,6,23,32,6,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869,3269,CC12CCC3C(C1CC(C2O)O)CCC4=C3C=CC(=C4)O,[C][C][C][C][C][C][Branch1][=N][C][Ring1][=Branch1][C][C][Branch1][Branch1][C][Ring1][=Branch2][O][O][C][C][C][=C][Ring1][N][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O],3,3,18,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,3270,CC(=O)OC1CC2C3CCC4=C(C3CCC2(C1OC(=O)C)C)C=CC(=C4)OC(=O)C5=CC=CC=C5,[C][C][=Branch1][C][=O][O][C][C][C][C][C][C][C][=C][Branch2][Ring1][Branch1][C][Ring1][=Branch1][C][C][C][Ring1][#Branch2][Branch1][#Branch2][C][Ring1][=N][O][C][=Branch1][C][=O][C][C][C][=C][C][=Branch1][Ring2][=C][Ring1][S][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],0,6,29,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,3271,CC12CCC3C(C1CC(C2O)O)CCC4=C3C=CC(=C4)OCC5=CC=CC=C5,[C][C][C][C][C][C][Branch1][=N][C][Ring1][=Branch1][C][C][Branch1][Branch1][C][Ring1][=Branch2][O][O][C][C][C][=C][Ring1][N][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1],2,3,25,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,3272,CCC(=O)OC1CC2C3CCC4=C(C3CCC2(C1OC(=O)CC)C)C=CC(=C4)OC(=O)CC,[C][C][C][=Branch1][C][=O][O][C][C][C][C][C][C][C][=C][Branch2][Ring1][=Branch1][C][Ring1][=Branch1][C][C][C][Ring1][#Branch2][Branch1][O][C][Ring1][=N][O][C][=Branch1][C][=O][C][C][C][C][=C][C][=Branch1][Ring2][=C][Ring1][P][O][C][=Branch1][C][=O][C][C],0,6,27,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,3273,CC(=O)OC1=CC2=C(C=C1)C3CCC4(C(C3CC2)CCC4=O)C,[C][C][=Branch1][C][=O][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][C][C][C][Branch1][P][C][Branch1][Branch2][C][Ring1][=Branch1][C][C][Ring1][N][C][C][C][Ring1][Branch2][=O][C],0,3,20,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874,3274,CC12CCC3C(C1CCC2=O)CCC4=C3C=CC(=C4)OC(=O)CCC(=O)O,[C][C][C][C][C][C][Branch1][#Branch2][C][Ring1][=Branch1][C][C][C][Ring1][=Branch2][=O][C][C][C][=C][Ring1][O][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][O],1,5,22,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,3275,CCN(CC)CCOC1=CC=CC=C1C(=O)CCC2=CC=CC=C2,[C][C][N][Branch1][Ring1][C][C][C][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1],0,3,21,27,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,3276,C1=CN(C(=N1)[N+](=O)[O-])CC(=O)NCCO,[C][=C][N][Branch1][N][C][=Branch1][Ring2][=N][Ring1][Branch1][N+1][=Branch1][C][=O][O-1][C][C][=Branch1][C][=O][N][C][C][O],2,5,7,10,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,3277,CCN1C2=NC=C(C(=C2C=N1)NN=C(C)C)C(=O)OCC,[C][C][N][C][=N][C][=C][Branch2][Ring1][C][C][=Branch1][Branch2][=C][Ring1][=Branch1][C][=N][Ring1][=Branch2][N][N][=C][Branch1][C][C][C][C][=Branch1][C][=O][O][C][C],1,6,14,19,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,3278,CCC(=C)C(=O)C1=C(C(=C(C=C1)OCC(=O)O)Cl)Cl,[C][C][C][=Branch1][C][=C][C][=Branch1][C][=O][C][=C][Branch2][Ring1][Ring1][C][=Branch1][#C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][C][C][=Branch1][C][=O][O][Cl][Cl],1,4,13,12,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879,3279,CCC(CO)NCCNC(CC)CO,[C][C][C][Branch1][Ring1][C][O][N][C][C][N][C][Branch1][Ring1][C][C][C][O],4,4,10,24,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,3280,CCOC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OCC)OCC)OCC,[C][C][O][C][=C][Branch2][Ring2][C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][C][=N][C][=C][C][=C][C][=Branch1][=N][=C][Branch1][#Branch1][C][=C][Ring1][=Branch1][Ring1][#Branch2][O][C][C][O][C][C][O][C][C],0,5,24,29,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,3281,CCC(C=CCl)(C#C)O,[C][C][C][Branch1][Ring2][C][=C][Cl][Branch1][Ring1][C][#C][O],1,1,7,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,3282,CCOC1=CC=CC=C1C(=O)N,[C][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N],1,2,9,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,3283,CCOCC,[C][C][O][C][C],0,1,4,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,3284,C#CC1(CCCCC1)OC(=O)N,[C][#C][C][Branch1][Branch2][C][C][C][C][C][Ring1][=Branch1][O][C][=Branch1][C][=O][N],1,2,9,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885,3285,CC12CCC3C(C1CCC2(C#C)O)CCC4=C3C=CC(=C4)O,[C][C][C][C][C][C][Branch1][=C][C][Ring1][=Branch1][C][C][C][Ring1][=Branch2][Branch1][Ring1][C][#C][O][C][C][C][=C][Ring1][=N][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O],2,2,20,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,3286,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,[C][C][O][P][=Branch1][C][=S][Branch1][Ring2][O][C][C][S][C][S][P][=Branch1][C][=S][Branch1][Ring2][O][C][C][O][C][C],0,8,9,22,4,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,3287,CCC1=NC=CC(=C1)C(=N)S,[C][C][C][=N][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=N][S],2,3,8,10,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,3288,CC12CCC(=O)C=C1CCC3C2CCC4(C3CCC4(C#C)O)C,[C][C][C][C][C][=Branch1][C][=O][C][=C][Ring1][#Branch1][C][C][C][C][Ring1][O][C][C][C][Branch1][=C][C][Ring1][=Branch1][C][C][C][Ring1][Branch1][Branch1][Ring1][C][#C][O][C],1,2,21,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,3289,CCCSP(=O)(OCC)SCCC,[C][C][C][S][P][=Branch1][C][=O][Branch1][Ring2][O][C][C][S][C][C][C],0,4,8,19,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,3290,CCN(CC)C(C)CN1C2=CC=CC=C2SC3=CC=CC=C31,[C][C][N][Branch1][Ring1][C][C][C][Branch1][C][C][C][N][C][=C][C][=C][C][=C][Ring1][=Branch1][S][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][=C],0,3,19,24,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,3291,CCC1(CC(=O)NC1=O)C,[C][C][C][Branch1][O][C][C][=Branch1][C][=O][N][C][Ring1][=Branch1][=O][C],1,2,7,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,3292,CCN1C(=O)C(NC1=O)C2=CC=CC=C2,[C][C][N][C][=Branch1][C][=O][C][Branch1][=Branch1][N][C][Ring1][=Branch1][=O][C][=C][C][=C][C][=C][Ring1][=Branch1],1,2,11,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,3293,CCOC1=CC2=C(C=C1)NC(C=C2C)(C)C,[C][C][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][C][Branch1][=Branch1][C][=C][Ring1][Branch2][C][Branch1][C][C][C],1,2,14,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,3294,CCOC1=CC2=C(C=C1)N=C3C=CC(=O)C=C3O2,[C][C][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][=C][C][=C][C][=Branch1][C][=O][C][=C][Ring1][#Branch1][O][Ring1][=N],0,4,14,11,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895,3295,CCOC1=CC2=C(C=C1)N=C(S2)S(=O)(=O)N,[C][C][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][=C][Branch1][Ring2][S][Ring1][#Branch1][S][=Branch1][C][=O][=Branch1][C][=O][N],1,6,9,10,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,3296,CCOC(=O)C1=C(C(=C(N1)C)C(=O)OC(C)(C)C)CC(=O)OC,[C][C][O][C][=Branch1][C][=O][C][=C][Branch2][Ring1][Branch2][C][=Branch1][Branch2][=C][Branch1][Ring2][N][Ring1][Branch1][C][C][=Branch1][C][=O][O][C][Branch1][C][C][Branch1][C][C][C][C][C][=Branch1][C][=O][O][C],1,6,16,23,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,3297,CCOC(=O)C(CS)N,[C][C][O][C][=Branch1][C][=O][C][Branch1][Ring1][C][S][N],2,4,5,11,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898,3298,CCC=CCC=CCC=CCC=CCC=CCCCC(=O)OCC,[C][C][C][=C][C][C][=C][C][C][=C][C][C][=C][C][C][=C][C][C][C][C][=Branch1][C][=O][O][C][C],0,2,22,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,3299,CCOC(=O)C1C(=O)NC2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3F,[C][C][O][C][=Branch1][C][=O][C][C][=Branch1][C][=O][N][C][=C][Branch1][#Branch2][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][Cl][C][=Branch1][Ring2][=N][Ring1][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][F],1,5,18,14,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,3300,CCOC(=O)C1=CC=C(C=C1)NC(=O)CN2CCCCC2,[C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C][N][C][C][C][C][C][Ring1][=Branch1],1,4,16,22,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,3301,C(CN)N,[C][Branch1][Ring1][C][N][N],2,2,2,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,3302,CCC1(CCC2C1(CCC3C2CCC4=CCCCC34)C)O,[C][C][C][Branch2][Ring1][=N][C][C][C][C][Ring1][Branch1][Branch2][Ring1][Ring1][C][C][C][C][Ring1][=Branch1][C][C][C][=C][C][C][C][C][Ring1][#Branch2][Ring1][=Branch1][C][O],1,1,20,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,3303,CCOC1=C2C3=C(CC4C5C3(CCN4C)C(O2)C(C=C5)O)C=C1,[C][C][O][C][=C][C][=C][Branch2][Ring1][=N][C][C][C][C][Ring1][=Branch1][Branch1][#Branch1][C][C][N][Ring1][=Branch1][C][C][Branch1][Ring2][O][Ring1][=N][C][Branch1][Branch1][C][=C][Ring1][O][O][C][=C][Ring2][Ring1][Ring2],1,4,19,23,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904,3304,CC(=O)OC1CCC2C3CCC4(C(C3CCC2=C1)CCC4(C#C)OC(=O)C)C,[C][C][=Branch1][C][=O][O][C][C][C][C][C][C][C][C][Branch2][Ring1][=C][C][Branch1][N][C][Ring1][=Branch1][C][C][C][Ring1][#Branch2][=C][Ring1][=C][C][C][C][Ring1][#Branch2][Branch1][Ring1][C][#C][O][C][=Branch1][C][=O][C][C],0,4,24,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905,3305,CC(O)(P(=O)(O)O)P(=O)(O)O,[C][C][Branch1][C][O][Branch1][=Branch2][P][=Branch1][C][=O][Branch1][C][O][O][P][=Branch1][C][=O][Branch1][C][O][O],5,7,2,8,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906,3306,CCNCC(C1=CC(=CC=C1)O)O,[C][C][N][C][C][Branch1][N][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][O][O],3,3,10,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,3307,CCC1=CC2=C(S1)N3C(=NN=C3CN=C2C4=CC=CC=C4Cl)C,[C][C][C][=C][C][=C][Branch1][Ring2][S][Ring1][Branch1][N][C][=Branch2][Ring1][Ring2][=N][N][=C][Ring1][Branch1][C][N][=C][Ring1][O][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][C],0,4,17,15,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,3308,CCC1=C2C(=CC=C1)C3=C(N2)C(OCC3)(CC)CC(=O)O,[C][C][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][C][=C][Branch1][Ring2][N][Ring1][Branch2][C][Branch1][=Branch1][O][C][C][Ring1][#Branch1][Branch1][Ring1][C][C][C][C][=Branch1][C][=O][O],2,3,17,21,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,3309,CCN1C(C2=CC=CC=C2C1=O)NC3=CC=C(C=C3)OCCN4CCCCC4,[C][C][N][C][Branch1][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=Branch2][=O][N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][C][C][N][C][C][C][C][C][Ring1][=Branch1],1,4,23,29,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,3310,CC1OCC2C(O1)C(C(C(O2)OC3C4COC(=O)C4C(C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O,[C][C][O][C][C][C][Branch1][Ring2][O][Ring1][=Branch1][C][Branch2][Branch1][S][C][Branch2][Branch1][O][C][Branch1][Ring2][O][Ring1][#Branch1][O][C][C][C][O][C][=Branch1][C][=O][C][Ring1][=Branch1][C][Branch2][Ring1][C][C][=C][C][=C][Branch1][#Branch1][C][=C][Ring1][=C][Ring1][=Branch1][O][C][O][Ring1][#Branch1][C][=C][C][=Branch1][=N][=C][Branch1][=Branch2][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][O][O][C][O][O],3,13,29,32,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,3311,CCSC(=NC1=CC=C(C=C1)C(F)(F)F)N,[C][C][S][C][=Branch2][Ring1][Ring2][=N][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][Branch1][C][F][Branch1][C][F][F][N],1,5,10,11,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912,3312,CCOC(=O)C=C(C)C=CC=C(C)C=CC1=C(C(=C(C=C1C)OC)C)C,[C][C][O][C][=Branch1][C][=O][C][=C][Branch1][C][C][C][=C][C][=C][Branch1][C][C][C][=C][C][=C][Branch1][#C][C][=Branch1][O][=C][Branch1][=Branch1][C][=C][Ring1][=Branch1][C][O][C][C][C],0,3,23,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913,3313,CC1C(CCC(N1C)(C)C)OC(=O)C(C2=CC=CC=C2)O,[C][C][C][Branch1][=C][C][C][C][Branch1][Branch1][N][Ring1][=Branch1][C][Branch1][C][C][C][O][C][=Branch1][C][=O][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][O],1,4,17,25,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,3314,COC1=C(C=CC(=C1)CC=C)O,[C][O][C][=C][Branch1][N][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][C][=C][O],1,2,10,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,3315,CC1=C(C=CC(=C1)C2=CC(=C(C=C2)N=NC3=C(C4=C(C=C3)C(=CC(=C4N)S(=O)(=O)O)S(=O)(=O)O)O)C)N=NC5=C(C6=C(C=C5)C(=CC(=C6N)S(=O)(=O)O)S(=O)(=O)O)O,[C][C][=C][Branch2][=Branch1][C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=C][C][=Branch2][Branch1][Ring1][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][N][=N][C][=C][Branch2][Ring2][Ring2][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][P][=C][C][=Branch1][Branch1][=C][Ring1][Branch2][N][S][=Branch1][C][=O][=Branch1][C][=O][O][S][=Branch1][C][=O][=Branch1][C][=O][O][O][C][N][=N][C][=C][Branch2][Ring2][Ring2][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][P][=C][C][=Branch1][Branch1][=C][Ring1][Branch2][N][S][=Branch1][C][=O][=Branch1][C][=O][O][S][=Branch1][C][=O][=Branch1][C][=O][O][O],8,20,34,28,14,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,3316,CCCCCCOC1=CC=CC=C1C(=O)N,[C][C][C][C][C][C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][N],1,2,13,19,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,3317,CCCCC=CC=CCC(=O)OC12CC(C3(C(C1C2(C)C)C=C(CC4(C3C=C(C4=O)C)O)CO)O)C,[C][C][C][C][C][=C][C][=C][C][C][=Branch1][C][=O][O][C][C][C][Branch2][Ring2][O][C][Branch2][Ring2][=Branch1][C][Branch1][O][C][Ring1][=Branch1][C][Ring1][#Branch1][Branch1][C][C][C][C][=C][Branch2][Ring1][C][C][C][Branch1][=N][C][Ring1][O][C][=C][Branch1][Branch1][C][Ring1][Branch1][=O][C][O][C][O][O][C],3,6,30,42,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,3318,CCCCCC=CCC=CCC=CCC=CCCC(C)C(=O)NCCF,[C][C][C][C][C][C][=C][C][C][=C][C][C][=C][C][C][=C][C][C][C][Branch1][C][C][C][=Branch1][C][=O][N][C][C][F],1,2,23,38,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919,3319,CC12CC(=O)NC13CC4C(C(C(=N4)CC5=C(C6=C([N-]5)C(=C7C(C(C(=CC(C2CCC(=O)O)[N-]3)[N-]7)CC(=O)O)CCC(=O)O)C(=O)CC6)CC(=O)O)(C)CC(=O)N)CCC(=O)O.[Ni+3],[C][C][C][C][=Branch1][C][=O][N][C][Ring1][=Branch1][C][C][C][Branch2][Branch2][Ring2][C][Branch2][#Branch1][#Branch1][C][=Branch1][Ring2][=N][Ring1][Branch1][C][C][=C][Branch2][=Branch1][Branch1][C][=C][Branch1][Ring2][N-1][Ring1][Branch1][C][=Branch2][Ring2][P][=C][C][Branch2][Ring2][Branch1][C][Branch2][Ring1][O][C][=Branch2][Ring1][Ring2][=C][C][Branch1][N][C][Ring2][Ring1][#Branch2][C][C][C][=Branch1][C][=O][O][N-1][Ring2][Ring1][O][N-1][Ring1][=C][C][C][=Branch1][C][=O][O][C][C][C][=Branch1][C][=O][O][C][=Branch1][C][=O][C][C][Ring2][Ring1][#C][C][C][=Branch1][C][=O][O][Branch1][C][C][C][C][=Branch1][C][=O][N][C][C][C][=Branch1][C][=O][O].[Ni+3],7,17,42,49,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
920,3320,CC12CC(=O)NC13CC4C(C(C(=N4)CC5=C(C6=C(N5)C(=C7C(C(C(=CC(C2CCC(=O)O)N3)N7)CC(=O)O)CCC(=O)O)C(=O)CC6)CC(=O)O)(C)CC(=O)N)CCC(=O)O,[C][C][C][C][=Branch1][C][=O][N][C][Ring1][=Branch1][C][C][C][Branch2][Branch2][Ring2][C][Branch2][#Branch1][#Branch1][C][=Branch1][Ring2][=N][Ring1][Branch1][C][C][=C][Branch2][=Branch1][Branch1][C][=C][Branch1][Ring2][N][Ring1][Branch1][C][=Branch2][Ring2][P][=C][C][Branch2][Ring2][Branch1][C][Branch2][Ring1][O][C][=Branch2][Ring1][Ring2][=C][C][Branch1][N][C][Ring2][Ring1][#Branch2][C][C][C][=Branch1][C][=O][O][N][Ring2][Ring1][O][N][Ring1][=C][C][C][=Branch1][C][=O][O][C][C][C][=Branch1][C][=O][O][C][=Branch1][C][=O][C][C][Ring2][Ring1][#C][C][C][=Branch1][C][=O][O][Branch1][C][C][C][C][=Branch1][C][=O][N][C][C][C][=Branch1][C][=O][O],10,16,42,52,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,3321,CCCCCCCC=CC(C#CC#CC(C=C)O)O,[C][C][C][C][C][C][C][C][=C][C][Branch1][O][C][#C][C][#C][C][Branch1][Ring1][C][=C][O][O],2,2,17,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922,3322,CCCCCCCC=CCC#CC#CC(C=C)O,[C][C][C][C][C][C][C][C][=C][C][C][#C][C][#C][C][Branch1][Ring1][C][=C][O],1,1,17,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,3323,CC(CCCC(C(F)(F)F)(C(F)(F)F)O)C1CCC2C1(CCCC2=CC=C3CC(CC(C3=C)O)O)C,[C][C][Branch2][Ring1][#Branch2][C][C][C][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][O][C][C][C][C][C][Ring1][Branch1][Branch2][Ring1][Branch2][C][C][C][C][Ring1][=Branch1][=C][C][=C][C][C][Branch1][#Branch2][C][C][Branch1][Branch1][C][Ring1][=Branch1][=C][O][O][C],3,9,27,38,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924,3324,CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C,[C][C][=Branch1][C][=O][O][C][C][Branch2][Ring1][Ring1][C][C][N][C][=N][C][=C][N][=C][Branch1][#Branch1][N][=C][Ring1][=Branch1][Ring1][=Branch2][N][C][O][C][=Branch1][C][=O][C],1,8,14,19,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925,3325,C1=C(N=C(S1)N=C(N)N)CSCCC(=NS(=O)(=O)N)N,[C][=C][Branch1][=C][N][=C][Branch1][Ring2][S][Ring1][Branch1][N][=C][Branch1][C][N][N][C][S][C][C][C][=Branch1][#Branch2][=N][S][=Branch1][C][=O][=Branch1][C][=O][N][N],4,8,8,15,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926,3326,CC(C)C1=C(N(N(C1=O)C2=CC=CC=C2)C)CN(C)C(C)CC3=CC=CC=C3,[C][C][Branch1][C][C][C][=C][Branch2][Ring1][Ring2][N][Branch1][S][N][Branch1][Branch1][C][Ring1][Branch1][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][N][Branch1][C][C][C][Branch1][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1],0,3,24,31,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927,3327,CC(=CCCC(=CCCC(=CCO)C)C)C,[C][C][=Branch2][Ring1][C][=C][C][C][C][=Branch1][O][=C][C][C][C][=Branch1][Ring2][=C][C][O][C][C][C],1,1,15,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
