,CID,smiles_repr,selfies_repr,h_acc,h_don,C,H,O,N,P,Cl,S,Se,As,Br,Ca,Co,Fe,Hg,I,K,Mg,Na,Ni,W,B,F,Si,Te,Al
1424,1425,CCCCCC(C=CC=CCC=CCCCCC(=O)O)O,[C][C][C][C][C][C][Branch1][P][C][=C][C][=C][C][C][=C][C][C][C][C][C][=Branch1][C][=O][O][O],2,3,18,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,1426,CCCCCC(C=CC=CCCCCCCCC(=O)O)OO,[C][C][C][C][C][C][Branch1][P][C][=C][C][=C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][O][O],2,4,18,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,1427,CCCCCC(=O)CCC1C(CC(C1CC=CCCCC(=O)O)O)O,[C][C][C][C][C][C][=Branch1][C][=O][C][C][C][C][Branch2][Ring1][Ring2][C][C][Branch1][#C][C][Ring1][Branch1][C][C][=C][C][C][C][C][=Branch1][C][=O][O][O][O],3,5,20,34,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1427,1428,CCCCCC(CCC1C(CC(=O)C1CCCCCCC(=O)O)O)O,[C][C][C][C][C][C][Branch2][Ring1][N][C][C][C][C][Branch2][Ring1][Ring2][C][C][=Branch1][C][=O][C][Ring1][=Branch1][C][C][C][C][C][C][C][=Branch1][C][=O][O][O][O],3,5,20,36,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428,1429,CCCCC(=O)C=CC=CCCCCCCCC(=O)O,[C][C][C][C][C][=Branch1][C][=O][C][=C][C][=C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O],1,3,17,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,1430,CCCCCC#CCC(C=CC=CC=CC(CCCC(=O)O)O)O,[C][C][C][C][C][C][#C][C][C][Branch2][Ring1][Ring1][C][=C][C][=C][C][=C][C][Branch1][=Branch2][C][C][C][C][=Branch1][C][=O][O][O][O],3,4,20,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1430,1431,CCCCCC1C(O1)CC=CCC=CCC=CCCCC(=O)O,[C][C][C][C][C][C][C][Branch1][Ring2][O][Ring1][Ring1][C][C][=C][C][C][=C][C][C][=C][C][C][C][C][=Branch1][C][=O][O],1,3,20,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431,1432,CN(C)C(CSC)C1=C2C(=C3C(=N2)C=CC(=C3Br)O)C=CN1,[C][N][Branch1][C][C][C][Branch1][Ring2][C][S][C][C][=C][C][=Branch2][Ring1][C][=C][C][=Branch1][Ring2][=N][Ring1][Branch1][C][=C][C][=Branch1][Branch1][=C][Ring1][#Branch1][Br][O][C][=C][N][Ring1][#C],2,4,16,18,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1432,1433,CC(=NCC1=CC=CC(=C1)CN)N,[C][C][=Branch1][#C][=N][C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][N][N],2,2,10,15,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,1434,CCCCCC(C=CC=CCCCCCCCCCC(=O)O)O,[C][C][C][C][C][C][Branch2][Ring1][Ring1][C][=C][C][=C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][O],2,3,20,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1434,1435,CCC=CCC(C=CC=CCC=CCC=CCCCC(=O)O)O,[C][C][C][=C][C][C][Branch2][Ring1][Ring1][C][=C][C][=C][C][C][=C][C][C][=C][C][C][C][C][=Branch1][C][=O][O][O],2,3,20,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435,1436,CCCCCC(C=CC=CCC=CCC=CCCCC(=O)O)O,[C][C][C][C][C][C][Branch2][Ring1][Ring1][C][=C][C][=C][C][C][=C][C][C][=C][C][C][C][C][=Branch1][C][=O][O][O],2,3,20,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1436,1437,CCCCCC(C=CC=CCC=CCCCCCCC(=O)O)O,[C][C][C][C][C][C][Branch2][Ring1][Ring1][C][=C][C][=C][C][C][=C][C][C][C][C][C][C][C][=Branch1][C][=O][O][O],2,3,20,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,1438,CCCCCC(C=CC=CCCCCCCCCCC(=O)O)OO,[C][C][C][C][C][C][Branch2][Ring1][Ring1][C][=C][C][=C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][O][O],2,4,20,36,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,1439,CCC=CCC(C=CC=CCC=CCC=CCCCC(=O)O)OO,[C][C][C][=C][C][C][Branch2][Ring1][Ring1][C][=C][C][=C][C][C][=C][C][C][=C][C][C][C][C][=Branch1][C][=O][O][O][O],2,4,20,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1439,1440,CCCCCC(C=CC=CCC=CCC=CCCCC(=O)O)OO,[C][C][C][C][C][C][Branch2][Ring1][Ring1][C][=C][C][=C][C][C][=C][C][C][=C][C][C][C][C][=Branch1][C][=O][O][O][O],2,4,20,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,1441,CCCCCC(=O)C=CC1C(CC(=O)C1CC=CCCCC(=O)O)O,[C][C][C][C][C][C][=Branch1][C][=O][C][=C][C][C][Branch2][Ring1][Ring2][C][C][=Branch1][C][=O][C][Ring1][=Branch1][C][C][=C][C][C][C][C][=Branch1][C][=O][O][O],2,5,20,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1441,1442,CCCCCC(=O)C=CC1C(CC(C1CC=CCCCC(=O)O)O)O,[C][C][C][C][C][C][=Branch1][C][=O][C][=C][C][C][Branch2][Ring1][Ring2][C][C][Branch1][#C][C][Ring1][Branch1][C][C][=C][C][C][C][C][=Branch1][C][=O][O][O][O],3,5,20,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1442,1443,CCCCCC(=O)C=CC=CCC=CCC=CCCCC(=O)O,[C][C][C][C][C][C][=Branch1][C][=O][C][=C][C][=C][C][C][=C][C][C][=C][C][C][C][C][=Branch1][C][=O][O],1,3,20,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1443,1444,CCCCCC=CC=C1C(C=CC1=O)CC=CCCCC(=O)O,[C][C][C][C][C][C][=C][C][=C][C][Branch1][#Branch1][C][=C][C][Ring1][Branch1][=O][C][C][=C][C][C][C][C][=Branch1][C][=O][O],1,3,20,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444,1445,CCCCC(C)(C)C(C=CC1C(CC(=O)C1CC=CCCCC(=O)O)O)O,[C][C][C][C][C][Branch1][C][C][Branch1][C][C][C][Branch2][Ring1][N][C][=C][C][C][Branch2][Ring1][Ring2][C][C][=Branch1][C][=O][C][Ring1][=Branch1][C][C][=C][C][C][C][C][=Branch1][C][=O][O][O][O],3,5,22,36,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1445,1446,C=CCCCCCC=CC(C#CC#CC(C=C)O)O,[C][=C][C][C][C][C][C][C][=C][C][Branch1][O][C][#C][C][#C][C][Branch1][Ring1][C][=C][O][O],2,2,17,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1446,1447,C=CCCCCCC=CCC#CC#CC(C=C)O,[C][=C][C][C][C][C][C][C][=C][C][C][#C][C][#C][C][Branch1][Ring1][C][=C][O],1,1,17,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1447,1448,CC1=CCCC(=CCCC(=CC2C(CC1)C(C(=O)O2)N(C)C)C)C(=O)O,[C][C][=C][C][C][C][=Branch2][Ring1][P][=C][C][C][C][=Branch2][Ring1][=Branch2][=C][C][C][Branch1][Branch1][C][C][Ring1][=C][C][Branch1][Branch2][C][=Branch1][C][=O][O][Ring1][Branch2][N][Branch1][C][C][C][C][C][=Branch1][C][=O][O],1,5,21,31,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448,1449,C#CCCCCCCCCCCCCCCCC(=O)O,[C][#C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O],1,2,18,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1449,1450,C1C(C(C(C1=O)CC=CCCCC(=O)O)C=CC(CCC2=CC=CC=C2)O)O,[C][C][Branch2][Ring2][#Branch1][C][Branch2][Ring1][Ring1][C][Branch1][Branch1][C][Ring1][Branch1][=O][C][C][=C][C][C][C][C][=Branch1][C][=O][O][C][=C][C][Branch1][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][O],3,5,23,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,1451,CC12CCC3C(C1CCC2(C#C)O)CCC4=C3C=CC(=C4)OC5CCCC5,[C][C][C][C][C][C][Branch1][=C][C][Ring1][=Branch1][C][C][C][Ring1][=Branch2][Branch1][Ring1][C][#C][O][C][C][C][=C][Ring1][=N][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][C][C][C][C][C][Ring1][Branch1],1,2,25,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1451,1452,CC12CCC(=NOCC(=O)O)C=C1CCC3C2CCC4(C3CCC4(C)O)C,[C][C][C][C][C][=Branch1][=Branch2][=N][O][C][C][=Branch1][C][=O][O][C][=C][Ring1][N][C][C][C][C][Ring1][S][C][C][C][Branch1][=N][C][Ring1][=Branch1][C][C][C][Ring1][Branch1][Branch1][C][C][O][C],2,5,22,33,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1452,1453,CC(CCCC(C=CC1C(CC(=O)C1CC=CCCCC(=O)O)O)O)O,[C][C][Branch2][Ring2][Ring2][C][C][C][C][Branch2][Ring1][N][C][=C][C][C][Branch2][Ring1][Ring2][C][C][=Branch1][C][=O][C][Ring1][=Branch1][C][C][=C][C][C][C][C][=Branch1][C][=O][O][O][O][O],4,6,20,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1453,1454,CC(CCCC(C=CC1C(CC(C1CC=CCCCC(=O)O)O)O)O)O,[C][C][Branch2][Ring2][Ring2][C][C][C][C][Branch2][Ring1][N][C][=C][C][C][Branch2][Ring1][Ring2][C][C][Branch1][#C][C][Ring1][Branch1][C][C][=C][C][C][C][C][=Branch1][C][=O][O][O][O][O][O],5,6,20,34,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1454,1455,COC1=CC(=C(C=C1)OCC2=CC=C(C=C2)COC3=C(C=CC=C3Cl)Cl)Cl,[C][O][C][=C][C][=Branch2][Ring2][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][O][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][O][C][=C][Branch1][Branch2][C][=C][C][=C][Ring1][=Branch1][Cl][Cl][Cl],0,3,21,17,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1455,1456,C1=CC=C2C(=C1)N=CC3=NOC(=O)N23,[C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][=C][C][=N][O][C][=Branch1][C][=O][N][Ring1][O][Ring1][=Branch1],0,4,9,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1456,1457,C1C(C(C(C2=C1C3=CC4=CC=CC=C4C=C3C=C2)O)O)O,[C][C][Branch2][Ring1][P][C][Branch2][Ring1][N][C][Branch2][Ring1][#Branch1][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][#Branch2][C][=C][Ring1][=C][O][O][O],3,3,18,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1457,1458,CC1(C(OC(C1(C)OC)(C)N2C=NC3=C(N=CN=C32)N)CO)O,[C][C][Branch2][Ring2][=Branch1][C][Branch2][Ring1][S][O][C][Branch1][=Branch2][C][Ring1][Branch1][Branch1][C][C][O][C][Branch1][C][C][N][C][=N][C][=C][Branch1][=Branch2][N][=C][N][=C][Ring1][=Branch1][Ring1][=Branch2][N][C][O][O],3,8,14,21,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1458,1459,C1C(C(OC1N2C=CC(=O)NC2=O)COP(=O)(O)OP(=O)(O)O)F,[C][C][Branch2][Ring2][=Branch1][C][Branch1][P][O][C][Ring1][Branch1][N][C][=C][C][=Branch1][C][=O][N][C][Ring1][#Branch1][=O][C][O][P][=Branch1][C][=O][Branch1][C][O][O][P][=Branch1][C][=O][Branch1][C][O][O][F],4,11,9,13,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1459,1460,C1CC(OC1COP(=O)(O)OP(=O)(O)OP(=O)(O)O)N2C=NC3=C(N=CN=C32)N,[C][C][C][Branch2][Ring1][#C][O][C][Ring1][Branch1][C][O][P][=Branch1][C][=O][Branch1][C][O][O][P][=Branch1][C][=O][Branch1][C][O][O][P][=Branch1][C][=O][Branch1][C][O][O][N][C][=N][C][=C][Branch1][=Branch2][N][=C][N][=C][Ring1][=Branch1][Ring1][=Branch2][N],5,15,10,16,11,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460,1461,C1CC(OC1COP(=O)(O)OP(=O)(O)OP(=O)(O)O)N2C=CC(=NC2=O)N,[C][C][C][Branch2][Ring1][#C][O][C][Ring1][Branch1][C][O][P][=Branch1][C][=O][Branch1][C][O][O][P][=Branch1][C][=O][Branch1][C][O][O][P][=Branch1][C][=O][Branch1][C][O][O][N][C][=C][C][=Branch1][=Branch1][=N][C][Ring1][=Branch1][=O][N],5,12,9,16,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1461,1462,C1CC(OC1COP(=O)(O)OP(=O)(O)OP(=O)(O)O)N2C=NC3=C2NC(=NC3=O)N,[C][C][C][Branch2][Ring1][#C][O][C][Ring1][Branch1][C][O][P][=Branch1][C][=O][Branch1][C][O][O][P][=Branch1][C][=O][Branch1][C][O][O][P][=Branch1][C][=O][Branch1][C][O][O][N][C][=N][C][=C][Ring1][Branch1][N][C][=Branch1][=Branch1][=N][C][Ring1][=Branch1][=O][N],6,13,10,16,12,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1462,1463,CC1C(CC(O1)N2C=NC3=C(N=CN=C32)N)OP(=O)(O)O,[C][C][C][Branch2][Ring1][Branch2][C][C][Branch1][Ring2][O][Ring1][Branch1][N][C][=N][C][=C][Branch1][=Branch2][N][=C][N][=C][Ring1][=Branch1][Ring1][=Branch2][N][O][P][=Branch1][C][=O][Branch1][C][O][O],3,9,10,14,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,1464,CCOC1=CC=C(C=C1)C2=NC3=C(N2)C=C(C=C3)C4=NC5=C(N4)C=C(C=C5)N6CCN(CC6)C,[C][C][O][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=N][C][=C][Branch1][Ring2][N][Ring1][Branch1][C][=C][Branch1][Branch1][C][=C][Ring1][#Branch1][C][=N][C][=C][Branch1][Ring2][N][Ring1][Branch1][C][=C][Branch1][Branch1][C][=C][Ring1][#Branch1][N][C][C][N][Branch1][Branch1][C][C][Ring1][=Branch1][C],2,5,27,28,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1464,1465,CC1C(CC(O1)N2C=CC(=O)NC2=O)O,[C][C][C][Branch2][Ring1][Ring2][C][C][Branch1][Ring2][O][Ring1][Branch1][N][C][=C][C][=Branch1][C][=O][N][C][Ring1][#Branch1][=O][O],2,4,9,12,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1465,1466,CC1C(C(C(C(O1)OC2CCC3(C(C2)CCC4C3CCC5(C4(CCC5C6=CC(=O)OC6)O)C)C)OC(=O)C)OC)O,[C][C][C][Branch2][=Branch1][Branch2][C][Branch2][=Branch1][C][C][Branch2][Branch1][Branch2][C][Branch1][Ring2][O][Ring1][=Branch1][O][C][C][C][C][Branch2][Ring2][=Branch2][C][Branch1][Ring2][C][Ring1][=Branch1][C][C][C][C][Ring1][#Branch1][C][C][C][Branch2][Ring1][=Branch1][C][Ring1][=Branch1][Branch1][S][C][C][C][Ring1][Branch1][C][=C][C][=Branch1][C][=O][O][C][Ring1][=Branch1][O][C][C][O][C][=Branch1][C][=O][C][O][C][O],2,9,32,48,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1466,1467,C1C(C(OC1N2C=NC3=C(N=CN=C32)N)CO)OP(=O)(O)O,[C][C][Branch2][Ring1][O][C][Branch2][Ring1][Branch1][O][C][Ring1][Branch1][N][C][=N][C][=C][Branch1][=Branch2][N][=C][N][=C][Ring1][=Branch1][Ring1][=Branch2][N][C][O][O][P][=Branch1][C][=O][Branch1][C][O][O],4,10,10,14,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1467,1468,C1=CC(C(C1N2C=NC3=C(N=CN=C32)N)O)O,[C][=C][C][Branch2][Ring1][=Branch2][C][Branch2][Ring1][Ring2][C][Ring1][Branch1][N][C][=N][C][=C][Branch1][=Branch2][N][=C][N][=C][Ring1][=Branch1][Ring1][=Branch2][N][O][O],3,6,10,11,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468,1469,CCCCCCCCC=CCCCCCC(CC1=C(C=CC(=C1)O)O)O,[C][C][C][C][C][C][C][C][C][=C][C][C][C][C][C][C][Branch1][S][C][C][=C][Branch1][#Branch2][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][O][O][O],3,3,23,38,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1469,1470,CC(=CCC1=C(C=CC(=C1O)C2COC3=C(C2=O)C=CC(=C3)O)O)C,[C][C][=Branch2][Ring2][=Branch1][=C][C][C][=C][Branch2][Ring1][=C][C][=C][C][=Branch1][Branch1][=C][Ring1][=Branch1][O][C][C][O][C][=C][Branch1][Branch1][C][Ring1][=Branch1][=O][C][=C][C][=Branch1][Ring2][=C][Ring1][Branch2][O][O][C],3,5,20,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,1471,CC(=O)OC1C(C(OC(C1O)OC2C(C3CC4C5C(CCN4C(=O)C3=CO2)C6=CC=CC=C6N5)C=C)CO)O,[C][C][=Branch1][C][=O][O][C][C][Branch2][Branch1][=Branch2][C][Branch2][Branch1][Ring1][O][C][Branch1][Branch1][C][Ring1][=Branch1][O][O][C][C][Branch2][Ring2][Ring1][C][C][C][C][C][Branch1][P][C][C][N][Ring1][=Branch1][C][=Branch1][C][=O][C][Ring1][O][=C][O][Ring1][#C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring1][P][C][=C][C][O][O],4,10,28,34,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1471,1472,C(C1C(C(C(N1)CO)O)O)O,[C][Branch2][Ring1][C][C][C][Branch1][=N][C][Branch1][=Branch2][C][Branch1][Ring2][N][Ring1][Branch1][C][O][O][O][O],5,5,6,13,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,1473,[B-](CCCCC(C(=O)O)N)(O)(O)O,[B-1][Branch1][=C][C][C][C][C][C][Branch1][=Branch1][C][=Branch1][C][=O][O][N][Branch1][C][O][Branch1][C][O][O],5,7,6,15,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1473,1474,C1=CC=NC(=C1)C2=CC=CC=N2,[C][=C][C][=N][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=C][C][=C][C][=N][Ring1][=Branch1],0,2,10,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1474,1475,B(C1=CC(=CC=C1)NS(=O)(=O)C2=CC(=CS2)S(=O)(=O)C3=CC=CC=C3)(O)O,[B][Branch2][Ring2][O][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=Branch1][Branch1][=C][S][Ring1][Branch1][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][Branch1][C][O][O],3,8,16,14,6,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1475,1476,CC(=C(C)O)N=O,[C][C][=Branch1][=Branch1][=C][Branch1][C][C][O][N][=O],1,3,4,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1476,1477,CCCCCC(C=CC1C(C(CC(O1)O)O)CC=CCC(=O)O)O,[C][C][C][C][C][C][Branch2][Ring1][N][C][=C][C][C][Branch1][=N][C][Branch1][=Branch2][C][C][Branch1][Ring2][O][Ring1][=Branch1][O][O][C][C][=C][C][C][=Branch1][C][=O][O][O],4,6,18,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1477,1478,CC[N+]1=C(C(=C(C(=C1C)C(=O)OC(C)C)C2=CC=CC=C2Cl)C(=O)O)C(=O)O,[C][C][N+1][=C][Branch2][Ring2][Branch2][C][=Branch2][Ring1][#C][=C][Branch2][Ring1][C][C][=Branch1][Branch1][=C][Ring1][=Branch1][C][C][=Branch1][C][=O][O][C][Branch1][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Cl][C][=Branch1][C][=O][O][C][=Branch1][C][=O][O],2,6,20,21,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1478,1479,CCCCCC(C=CC1C(CC(C1CC(=O)CCC(=O)O)O)O)O,[C][C][C][C][C][C][Branch2][Ring1][=N][C][=C][C][C][Branch2][Ring1][Branch1][C][C][Branch1][S][C][Ring1][Branch1][C][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][O][O][O][O],4,6,18,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1479,1480,C1=C(C(=CC(=C1Cl)Cl)Cl)OCC(=O)O,[C][=C][Branch1][=C][C][=Branch1][#Branch2][=C][C][=Branch1][Branch1][=C][Ring1][=Branch1][Cl][Cl][Cl][O][C][C][=Branch1][C][=O][O],1,3,8,5,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1480,1481,CCCCCCC(C)OC(=O)COC1=CC(=C(C=C1Cl)Cl)Cl,[C][C][C][C][C][C][C][Branch1][C][C][O][C][=Branch1][C][=O][C][O][C][=C][C][=Branch1][#Branch2][=C][Branch1][=Branch1][C][=C][Ring1][=Branch1][Cl][Cl][Cl],0,3,16,21,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1481,1482,COC(=O)COC1=CC(=C(C=C1Cl)Cl)Cl,[C][O][C][=Branch1][C][=O][C][O][C][=C][C][=Branch1][#Branch2][=C][Branch1][=Branch1][C][=C][Ring1][=Branch1][Cl][Cl][Cl],0,3,9,7,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1482,1483,C1=C(C=C(C(=C1Br)O)Br)Br,[C][=C][Branch1][=C][C][=C][Branch1][=Branch2][C][=Branch1][Branch1][=C][Ring1][=Branch1][Br][O][Br][Br],1,1,6,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1483,1484,C1C(NC2=C(N=C(N=C2N1)N)N)C3=CC=CC=C3,[C][C][Branch2][Ring1][Ring1][N][C][=C][Branch1][=N][N][=C][Branch1][Branch2][N][=C][Ring1][=Branch1][N][Ring1][#Branch2][N][N][C][=C][C][=C][C][=C][Ring1][=Branch1],4,6,12,14,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1484,1485,C1=CC(=C(C=C1Cl)Cl)CN,[C][=C][C][=Branch1][#Branch2][=C][Branch1][=Branch1][C][=C][Ring1][=Branch1][Cl][Cl][C][N],1,1,7,7,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1485,1486,C1=CC(=C(C=C1Cl)Cl)OCC(=O)O,[C][=C][C][=Branch1][#Branch2][=C][Branch1][=Branch1][C][=C][Ring1][=Branch1][Cl][Cl][O][C][C][=Branch1][C][=O][O],1,3,8,6,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1486,1487,CCCCCCC(C)OC(=O)COC1=C(C=C(C=C1)Cl)Cl,[C][C][C][C][C][C][C][Branch1][C][C][O][C][=Branch1][C][=O][C][O][C][=C][Branch1][#Branch2][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][Cl][Cl],0,3,16,22,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1487,1488,COC(=O)COC1=C(C=C(C=C1)Cl)Cl,[C][O][C][=Branch1][C][=O][C][O][C][=C][Branch1][#Branch2][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][Cl][Cl],0,3,9,8,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1488,1489,C1=CC(=C(C=C1Cl)Cl)OCCCC(=O)O,[C][=C][C][=Branch1][#Branch2][=C][Branch1][=Branch1][C][=C][Ring1][=Branch1][Cl][Cl][O][C][C][C][C][=Branch1][C][=O][O],1,3,10,10,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1489,1490,COC(=O)CCCOC1=C(C=C(C=C1)Cl)Cl,[C][O][C][=Branch1][C][=O][C][C][C][O][C][=C][Branch1][#Branch2][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][Cl][Cl],0,3,11,12,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490,1491,C1=CC(=C(C=C1O)O)C(=O)O,[C][=C][C][=Branch1][#Branch2][=C][Branch1][=Branch1][C][=C][Ring1][=Branch1][O][O][C][=Branch1][C][=O][O],3,4,7,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
